qid,dataset,question,failure_label,secondary_failure_label,rewrite_type,query
korquad1_train_q_004497,korquad1,노무현 정부는 부동산 정책을 어떤 측면에서 접근하려 하였나?,lexical_mismatch,,original,노무현 정부는 부동산 정책을 어떤 측면에서 접근하려 하였나?
korquad1_train_q_004497,korquad1,노무현 정부는 부동산 정책을 어떤 측면에서 접근하려 하였나?,lexical_mismatch,,keyword_rewrite,접근하려 노무현 부동산 하였나 정부 정책 측면 정답 정보
korquad1_train_q_004497,korquad1,노무현 정부는 부동산 정책을 어떤 측면에서 접근하려 하였나?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 정답 정보를 찾는 질문: 노무현 정부는 부동산 정책을 어떤 측면에서 접근하려 하였나?
korquad1_train_q_004497,korquad1,노무현 정부는 부동산 정책을 어떤 측면에서 접근하려 하였나?,lexical_mismatch,,structured_rewrite,대상: 접근하려 노무현 부동산 하였나 / 조건: 속성 / 질문유형: 정답 정보
korquad1_train_q_004497,korquad1,노무현 정부는 부동산 정책을 어떤 측면에서 접근하려 하였나?,lexical_mismatch,,llm_rewrite,노무현 정부 부동산 정책 접근 방식과 주요 측면
korquad1_train_q_004516,korquad1,김규항이 태어난 해는?,missing_key_term,,original,김규항이 태어난 해는?
korquad1_train_q_004516,korquad1,김규항이 태어난 해는?,missing_key_term,,keyword_rewrite,김규항 태어난 해는 정답 정보
korquad1_train_q_004516,korquad1,김규항이 태어난 해는?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 정답 정보를 찾는 질문: 김규항이 태어난 해는?
korquad1_train_q_004516,korquad1,김규항이 태어난 해는?,missing_key_term,,structured_rewrite,대상: 김규항 태어난 해는 / 조건: 요구정보 / 대상 명확화 / 질문유형: 정답 정보
korquad1_train_q_004516,korquad1,김규항이 태어난 해는?,missing_key_term,,llm_rewrite,김규항 출생 연도 언제인가
korquad1_train_q_004517,korquad1,아버지의 직업은 무엇인가?,missing_key_term,,original,아버지의 직업은 무엇인가?
korquad1_train_q_004517,korquad1,아버지의 직업은 무엇인가?,missing_key_term,,keyword_rewrite,아버지 무엇인 직업 정답 정보
korquad1_train_q_004517,korquad1,아버지의 직업은 무엇인가?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 정답 정보를 찾는 질문: 아버지의 직업은 무엇인가?
korquad1_train_q_004517,korquad1,아버지의 직업은 무엇인가?,missing_key_term,,structured_rewrite,대상: 아버지 무엇인 직업 / 조건: 요구정보 / 대상 명확화 / 질문유형: 정답 정보
korquad1_train_q_004517,korquad1,아버지의 직업은 무엇인가?,missing_key_term,,llm_rewrite,아버지 직업 정보
korquad1_train_q_004518,korquad1,에서는 누구에 대한 비판을 담았는가?,ambiguous,,original,에서는 누구에 대한 비판을 담았는가?
korquad1_train_q_004518,korquad1,에서는 누구에 대한 비판을 담았는가?,ambiguous,,keyword_rewrite,담았는 대한 비판 인물 주체
korquad1_train_q_004518,korquad1,에서는 누구에 대한 비판을 담았는가?,ambiguous,,semantic_rewrite,원래 의미를 유지하여 인물·주체를 찾는 질문: 에서는 누구에 대한 비판을 담았는가?
korquad1_train_q_004518,korquad1,에서는 누구에 대한 비판을 담았는가?,ambiguous,,structured_rewrite,대상: 담았는 대한 비판 / 조건: 가능범위 / 질문유형: 인물·주체
korquad1_train_q_004518,korquad1,에서는 누구에 대한 비판을 담았는가?,ambiguous,,llm_rewrite,에서는 누구에 대한 비판을 담았는가 비판 대상 인물
korquad1_train_q_004530,korquad1,두만강 유역과 함께 철의 생산이 시작된 지역은?,ambiguous,,original,두만강 유역과 함께 철의 생산이 시작된 지역은?
korquad1_train_q_004530,korquad1,두만강 유역과 함께 철의 생산이 시작된 지역은?,ambiguous,,keyword_rewrite,두만강 시작된 유역 함께 철의 생산 지역 장소 기관
korquad1_train_q_004530,korquad1,두만강 유역과 함께 철의 생산이 시작된 지역은?,ambiguous,,semantic_rewrite,원래 의미를 유지하여 장소·기관를 찾는 질문: 두만강 유역과 함께 철의 생산이 시작된 지역은?
korquad1_train_q_004530,korquad1,두만강 유역과 함께 철의 생산이 시작된 지역은?,ambiguous,,structured_rewrite,대상: 두만강 시작된 유역 함께 / 조건: 가능범위 / 질문유형: 장소·기관
korquad1_train_q_004530,korquad1,두만강 유역과 함께 철의 생산이 시작된 지역은?,ambiguous,,llm_rewrite,두만강 유역 철기 생산 시작 지역
korquad1_train_q_004577,korquad1,2012년 총선을 앞두고 민간인을 사찰한 것이 발각된 곳은?,numeric_temporal_mismatch,,original,2012년 총선을 앞두고 민간인을 사찰한 것이 발각된 곳은?
korquad1_train_q_004577,korquad1,2012년 총선을 앞두고 민간인을 사찰한 것이 발각된 곳은?,numeric_temporal_mismatch,,keyword_rewrite,2012년 앞두고 민간인 사찰한 발각된 총선 숫자 날짜 연도 순위 정답 정보
korquad1_train_q_004577,korquad1,2012년 총선을 앞두고 민간인을 사찰한 것이 발각된 곳은?,numeric_temporal_mismatch,,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 정답 정보를 찾는 질문: 2012년 총선을 앞두고 민간인을 사찰한 것이 발각된 곳은?
korquad1_train_q_004577,korquad1,2012년 총선을 앞두고 민간인을 사찰한 것이 발각된 곳은?,numeric_temporal_mismatch,,structured_rewrite,대상: 2012년 앞두고 민간인 사찰한 / 조건: 2012년 / 질문유형: 정답 정보
korquad1_train_q_004577,korquad1,2012년 총선을 앞두고 민간인을 사찰한 것이 발각된 곳은?,numeric_temporal_mismatch,,llm_rewrite,2012년 총선 전 민간인 사찰 사건 발생 장소
korquad1_train_q_004588,korquad1,교토의정서가 발효된 년도는?,missing_key_term,,original,교토의정서가 발효된 년도는?
korquad1_train_q_004588,korquad1,교토의정서가 발효된 년도는?,missing_key_term,,keyword_rewrite,교토의정서 발효된 년도 숫자 시간 정보
korquad1_train_q_004588,korquad1,교토의정서가 발효된 년도는?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 숫자·시간 정보를 찾는 질문: 교토의정서가 발효된 년도는?
korquad1_train_q_004588,korquad1,교토의정서가 발효된 년도는?,missing_key_term,,structured_rewrite,대상: 교토의정서 발효된 년도 / 조건: 년도 / 대상 명확화 / 질문유형: 숫자·시간 정보
korquad1_train_q_004588,korquad1,교토의정서가 발효된 년도는?,missing_key_term,,llm_rewrite,교토의정서 발효 연도 언제인가
korquad1_train_q_004611,korquad1,1993년 출범한 정부는?,numeric_temporal_mismatch,,original,1993년 출범한 정부는?
korquad1_train_q_004611,korquad1,1993년 출범한 정부는?,numeric_temporal_mismatch,,keyword_rewrite,1993년 출범한 정부 숫자 날짜 연도 순위 정답 정보
korquad1_train_q_004611,korquad1,1993년 출범한 정부는?,numeric_temporal_mismatch,,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 정답 정보를 찾는 질문: 1993년 출범한 정부는?
korquad1_train_q_004611,korquad1,1993년 출범한 정부는?,numeric_temporal_mismatch,,structured_rewrite,대상: 1993년 출범한 정부 / 조건: 1993년 / 질문유형: 정답 정보
korquad1_train_q_004611,korquad1,1993년 출범한 정부는?,numeric_temporal_mismatch,,llm_rewrite,1993년 출범한 대한민국 정부 이름
korquad1_train_q_004641,korquad1,2011년 소녀시대의 일본 순회 공연은 어느 지역에서부터 시작했는가?,numeric_temporal_mismatch,,original,2011년 소녀시대의 일본 순회 공연은 어느 지역에서부터 시작했는가?
korquad1_train_q_004641,korquad1,2011년 소녀시대의 일본 순회 공연은 어느 지역에서부터 시작했는가?,numeric_temporal_mismatch,,keyword_rewrite,2011년 소녀시대 지역에서 시작했는 일본 순회 숫자 날짜 연도 순위 장소 기관
korquad1_train_q_004641,korquad1,2011년 소녀시대의 일본 순회 공연은 어느 지역에서부터 시작했는가?,numeric_temporal_mismatch,,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 장소·기관를 찾는 질문: 2011년 소녀시대의 일본 순회 공연은 어느 지역에서부터 시작했는가?
korquad1_train_q_004641,korquad1,2011년 소녀시대의 일본 순회 공연은 어느 지역에서부터 시작했는가?,numeric_temporal_mismatch,,structured_rewrite,대상: 2011년 소녀시대 지역에서 시작했는 / 조건: 2011년 일본 / 질문유형: 장소·기관
korquad1_train_q_004641,korquad1,2011년 소녀시대의 일본 순회 공연은 어느 지역에서부터 시작했는가?,numeric_temporal_mismatch,,llm_rewrite,2011년 소녀시대 일본 순회 공연 시작 지역
korquad1_train_q_004670,korquad1,난민들에게 집에 돌아가라고 요구한 인물은?,ambiguous,,original,난민들에게 집에 돌아가라고 요구한 인물은?
korquad1_train_q_004670,korquad1,난민들에게 집에 돌아가라고 요구한 인물은?,ambiguous,,keyword_rewrite,난민들 돌아가 요구한 집에 인물 인물 주체
korquad1_train_q_004670,korquad1,난민들에게 집에 돌아가라고 요구한 인물은?,ambiguous,,semantic_rewrite,원래 의미를 유지하여 인물·주체를 찾는 질문: 난민들에게 집에 돌아가라고 요구한 인물은?
korquad1_train_q_004670,korquad1,난민들에게 집에 돌아가라고 요구한 인물은?,ambiguous,,structured_rewrite,대상: 난민들 돌아가 요구한 집에 / 조건: 가능범위 / 질문유형: 인물·주체
korquad1_train_q_004670,korquad1,난민들에게 집에 돌아가라고 요구한 인물은?,ambiguous,,llm_rewrite,난민들에게 귀환 요구한 인물 이름
korquad1_train_q_004692,korquad1,브리트니 스피어스가 심사위원으로 나온 tv 프로그램은?,ambiguous,,original,브리트니 스피어스가 심사위원으로 나온 tv 프로그램은?
korquad1_train_q_004692,korquad1,브리트니 스피어스가 심사위원으로 나온 tv 프로그램은?,ambiguous,,keyword_rewrite,브리트니 스피어스 심사위원 프로그램 나온 tv 정답 정보
korquad1_train_q_004692,korquad1,브리트니 스피어스가 심사위원으로 나온 tv 프로그램은?,ambiguous,,semantic_rewrite,원래 의미를 유지하여 정답 정보를 찾는 질문: 브리트니 스피어스가 심사위원으로 나온 tv 프로그램은?
korquad1_train_q_004692,korquad1,브리트니 스피어스가 심사위원으로 나온 tv 프로그램은?,ambiguous,,structured_rewrite,대상: 브리트니 스피어스 심사위원 프로그램 / 조건: 심사위원 / 질문유형: 정답 정보
korquad1_train_q_004692,korquad1,브리트니 스피어스가 심사위원으로 나온 tv 프로그램은?,ambiguous,,llm_rewrite,브리트니 스피어스 심사위원 출연 TV 프로그램 이름
korquad1_train_q_004695,korquad1,브리트니의 네 번째 음반의 제목은 무엇인가요?,ambiguous,,original,브리트니의 네 번째 음반의 제목은 무엇인가요?
korquad1_train_q_004695,korquad1,브리트니의 네 번째 음반의 제목은 무엇인가요?,ambiguous,,keyword_rewrite,브리트니 번째 음반 제목 정답 정보
korquad1_train_q_004695,korquad1,브리트니의 네 번째 음반의 제목은 무엇인가요?,ambiguous,,semantic_rewrite,원래 의미를 유지하여 정답 정보를 찾는 질문: 브리트니의 네 번째 음반의 제목은 무엇인가요?
korquad1_train_q_004695,korquad1,브리트니의 네 번째 음반의 제목은 무엇인가요?,ambiguous,,structured_rewrite,대상: 브리트니 번째 음반 제목 / 조건: 번째 / 질문유형: 정답 정보
korquad1_train_q_004695,korquad1,브리트니의 네 번째 음반의 제목은 무엇인가요?,ambiguous,,llm_rewrite,브리트니 스피어스 네 번째 정규 음반 제목
korquad1_train_q_004705,korquad1,어느 집단에서 위계를 나누는것을 무엇이라고 하는가?,ambiguous,,original,어느 집단에서 위계를 나누는것을 무엇이라고 하는가?
korquad1_train_q_004705,korquad1,어느 집단에서 위계를 나누는것을 무엇이라고 하는가?,ambiguous,,keyword_rewrite,나누는것 무엇이 집단 위계 정답 정보
korquad1_train_q_004705,korquad1,어느 집단에서 위계를 나누는것을 무엇이라고 하는가?,ambiguous,,semantic_rewrite,원래 의미를 유지하여 정답 정보를 찾는 질문: 어느 집단에서 위계를 나누는것을 무엇이라고 하는가?
korquad1_train_q_004705,korquad1,어느 집단에서 위계를 나누는것을 무엇이라고 하는가?,ambiguous,,structured_rewrite,대상: 나누는것 무엇이 집단 위계 / 조건: 위계 / 질문유형: 정답 정보
korquad1_train_q_004705,korquad1,어느 집단에서 위계를 나누는것을 무엇이라고 하는가?,ambiguous,,llm_rewrite,집단 내 위계 구조 형성하는 행위 명칭
korquad1_train_q_004707,korquad1,어떠한 것에 궁금증을 품는것을 무엇이라고 하는가?,ambiguous,,original,어떠한 것에 궁금증을 품는것을 무엇이라고 하는가?
korquad1_train_q_004707,korquad1,어떠한 것에 궁금증을 품는것을 무엇이라고 하는가?,ambiguous,,keyword_rewrite,어떠한 궁금증 품는것 무엇이 것에 정답 정보
korquad1_train_q_004707,korquad1,어떠한 것에 궁금증을 품는것을 무엇이라고 하는가?,ambiguous,,semantic_rewrite,원래 의미를 유지하여 정답 정보를 찾는 질문: 어떠한 것에 궁금증을 품는것을 무엇이라고 하는가?
korquad1_train_q_004707,korquad1,어떠한 것에 궁금증을 품는것을 무엇이라고 하는가?,ambiguous,,structured_rewrite,대상: 어떠한 궁금증 품는것 무엇이 / 조건: 가능범위 / 질문유형: 정답 정보
korquad1_train_q_004707,korquad1,어떠한 것에 궁금증을 품는것을 무엇이라고 하는가?,ambiguous,,llm_rewrite,궁금증을 품는 행위의 명칭은 무엇인가
korquad1_train_q_004708,korquad1,어떠한 위치에 선정되는것을 무엇이라고 하는가?,ambiguous,,original,어떠한 위치에 선정되는것을 무엇이라고 하는가?
korquad1_train_q_004708,korquad1,어떠한 위치에 선정되는것을 무엇이라고 하는가?,ambiguous,,keyword_rewrite,선정되는것 어떠한 무엇이 위치 정답 정보
korquad1_train_q_004708,korquad1,어떠한 위치에 선정되는것을 무엇이라고 하는가?,ambiguous,,semantic_rewrite,원래 의미를 유지하여 정답 정보를 찾는 질문: 어떠한 위치에 선정되는것을 무엇이라고 하는가?
korquad1_train_q_004708,korquad1,어떠한 위치에 선정되는것을 무엇이라고 하는가?,ambiguous,,structured_rewrite,대상: 선정되는것 어떠한 무엇이 위치 / 조건: 위치 / 질문유형: 정답 정보
korquad1_train_q_004708,korquad1,어떠한 위치에 선정되는것을 무엇이라고 하는가?,ambiguous,,llm_rewrite,어떤 위치를 선정하는 행위 용어
korquad1_train_q_004842,korquad1,아우스터리츠 전투에서 이긴 군대는?,missing_key_term,,original,아우스터리츠 전투에서 이긴 군대는?
korquad1_train_q_004842,korquad1,아우스터리츠 전투에서 이긴 군대는?,missing_key_term,,keyword_rewrite,아우스터리츠 전투 이긴 군대 정답 정보
korquad1_train_q_004842,korquad1,아우스터리츠 전투에서 이긴 군대는?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 정답 정보를 찾는 질문: 아우스터리츠 전투에서 이긴 군대는?
korquad1_train_q_004842,korquad1,아우스터리츠 전투에서 이긴 군대는?,missing_key_term,,structured_rewrite,대상: 아우스터리츠 전투 이긴 군대 / 조건: 요구정보 / 대상 명확화 / 질문유형: 정답 정보
korquad1_train_q_004842,korquad1,아우스터리츠 전투에서 이긴 군대는?,missing_key_term,,llm_rewrite,아우스터리츠 전투 승리 군대 누구인가
korquad1_train_q_004910,korquad1,문재인 대통령이 미국대사로 임명한 사람은 누구인가?,ambiguous,,original,문재인 대통령이 미국대사로 임명한 사람은 누구인가?
korquad1_train_q_004910,korquad1,문재인 대통령이 미국대사로 임명한 사람은 누구인가?,ambiguous,,keyword_rewrite,미국대사 문재인 대통령 임명한 누구인 사람 인물 주체
korquad1_train_q_004910,korquad1,문재인 대통령이 미국대사로 임명한 사람은 누구인가?,ambiguous,,semantic_rewrite,원래 의미를 유지하여 인물·주체를 찾는 질문: 문재인 대통령이 미국대사로 임명한 사람은 누구인가?
korquad1_train_q_004910,korquad1,문재인 대통령이 미국대사로 임명한 사람은 누구인가?,ambiguous,,structured_rewrite,대상: 미국대사 문재인 대통령 임명한 / 조건: 임명한 / 질문유형: 인물·주체
korquad1_train_q_004910,korquad1,문재인 대통령이 미국대사로 임명한 사람은 누구인가?,ambiguous,,llm_rewrite,문재인 대통령이 임명한 미국 대사 이름
korquad1_train_q_004913,korquad1,문재인 정부와 도널트트럼프 행정부는 며칠동안 한미정상회담을 진행 하였는가?,lexical_mismatch,,original,문재인 정부와 도널트트럼프 행정부는 며칠동안 한미정상회담을 진행 하였는가?
korquad1_train_q_004913,korquad1,문재인 정부와 도널트트럼프 행정부는 며칠동안 한미정상회담을 진행 하였는가?,lexical_mismatch,,keyword_rewrite,도널트트럼프 한미정상회담 며칠동안 문재인 행정부 하였는 정부 진행 정답 정보
korquad1_train_q_004913,korquad1,문재인 정부와 도널트트럼프 행정부는 며칠동안 한미정상회담을 진행 하였는가?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 정답 정보를 찾는 질문: 문재인 정부와 도널트트럼프 행정부는 며칠동안 한미정상회담을 진행 하였는가?
korquad1_train_q_004913,korquad1,문재인 정부와 도널트트럼프 행정부는 며칠동안 한미정상회담을 진행 하였는가?,lexical_mismatch,,structured_rewrite,대상: 도널트트럼프 한미정상회담 며칠동안 문재인 / 조건: 속성 / 질문유형: 정답 정보
korquad1_train_q_004913,korquad1,문재인 정부와 도널트트럼프 행정부는 며칠동안 한미정상회담을 진행 하였는가?,lexical_mismatch,,llm_rewrite,문재인 정부 도널드 트럼프 한미 정상회담 기간 며칠 동안 진행
korquad1_train_q_004994,korquad1,김대중이 정계를 은퇴 후 새로 복귀 하기위해 만든 당은?,lexical_mismatch,,original,김대중이 정계를 은퇴 후 새로 복귀 하기위해 만든 당은?
korquad1_train_q_004994,korquad1,김대중이 정계를 은퇴 후 새로 복귀 하기위해 만든 당은?,lexical_mismatch,,keyword_rewrite,하기위해 김대중 정계 은퇴 새로 복귀 만든 당은 정답 정보
korquad1_train_q_004994,korquad1,김대중이 정계를 은퇴 후 새로 복귀 하기위해 만든 당은?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 정답 정보를 찾는 질문: 김대중이 정계를 은퇴 후 새로 복귀 하기위해 만든 당은?
korquad1_train_q_004994,korquad1,김대중이 정계를 은퇴 후 새로 복귀 하기위해 만든 당은?,lexical_mismatch,,structured_rewrite,대상: 하기위해 김대중 정계 은퇴 / 조건: 하기위해 / 질문유형: 정답 정보
korquad1_train_q_004994,korquad1,김대중이 정계를 은퇴 후 새로 복귀 하기위해 만든 당은?,lexical_mismatch,,llm_rewrite,김대중 정계 은퇴 후 복귀 위해 창당한 정당 이름
korquad2_q_000017,korquad2,응오바오쩌우의 주요 업적은 어떻게 될까?,entity_mismatch,,original,응오바오쩌우의 주요 업적은 어떻게 될까?
korquad2_q_000017,korquad2,응오바오쩌우의 주요 업적은 어떻게 될까?,entity_mismatch,,keyword_rewrite,응오바오쩌우 주요 업적 방법 과정
korquad2_q_000017,korquad2,응오바오쩌우의 주요 업적은 어떻게 될까?,entity_mismatch,,semantic_rewrite,인물·기관·작품 혼동을 줄이도록 대상과 관계를 분명히 한 질문: 응오바오쩌우의 주요 업적은 어떻게 될까?
korquad2_q_000017,korquad2,응오바오쩌우의 주요 업적은 어떻게 될까?,entity_mismatch,,structured_rewrite,대상: 응오바오쩌우 주요 업적 / 조건: 관계 / entity 혼동 방지 / 질문유형: 방법·과정
korquad2_q_000017,korquad2,응오바오쩌우의 주요 업적은 어떻게 될까?,entity_mismatch,,llm_rewrite,응오바오쩌우 주요 업적과 성과
korquad2_q_000027,korquad2,양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?,lexical_mismatch,,original,양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?
korquad2_q_000027,korquad2,양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?,lexical_mismatch,,keyword_rewrite,존재하지 색역학 무엇인 양자 쿼크 혼자 못하 원인 이유 원인
korquad2_q_000027,korquad2,양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 이유·원인를 찾는 질문: 양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?
korquad2_q_000027,korquad2,양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?,lexical_mismatch,,structured_rewrite,대상: 존재하지 색역학 무엇인 양자 / 조건: 원인 / 질문유형: 이유·원인
korquad2_q_000027,korquad2,양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?,lexical_mismatch,,llm_rewrite,양자 색역학에서 쿼크가 단독 존재하지 못하는 이유와 원인
korquad2_q_000040,korquad2,꿀랍은 어느나라에서 정의한 명칭일까요?,missing_key_term,,original,꿀랍은 어느나라에서 정의한 명칭일까요?
korquad2_q_000040,korquad2,꿀랍은 어느나라에서 정의한 명칭일까요?,missing_key_term,,keyword_rewrite,어느나라 정의한 꿀랍 정의 의미
korquad2_q_000040,korquad2,꿀랍은 어느나라에서 정의한 명칭일까요?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 정의·의미를 찾는 질문: 꿀랍은 어느나라에서 정의한 명칭일까요?
korquad2_q_000040,korquad2,꿀랍은 어느나라에서 정의한 명칭일까요?,missing_key_term,,structured_rewrite,대상: 어느나라 정의한 꿀랍 / 조건: 명칭일까요 / 대상 명확화 / 질문유형: 정의·의미
korquad2_q_000040,korquad2,꿀랍은 어느나라에서 정의한 명칭일까요?,missing_key_term,,llm_rewrite,꿀랍 명칭 정의한 나라
korquad2_q_000041,korquad2,제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?,numeric_temporal_mismatch,,original,제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?
korquad2_q_000041,korquad2,제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?,numeric_temporal_mismatch,,keyword_rewrite,미소공동위원회 결렬되었던 제2차 의견 차이 인해 언제일까 숫자 날짜 연도 순위 숫자 시간 정보
korquad2_q_000041,korquad2,제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?,numeric_temporal_mismatch,,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 숫자·시간 정보를 찾는 질문: 제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?
korquad2_q_000041,korquad2,제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?,numeric_temporal_mismatch,,structured_rewrite,대상: 미소공동위원회 결렬되었던 제2차 의견 / 조건: 제2차 미소공동위원회 언제일까 / 질문유형: 숫자·시간 정보
korquad2_q_000041,korquad2,제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?,numeric_temporal_mismatch,,llm_rewrite,제2차 미소공동위원회 결렬 연도 의견 차이 원인
korquad2_q_000043,korquad2,2013 CONCACAF 골드컵의 각 조 3위 팀끼리의 순위 결정 중 1승 1무 1패를 기록한 B조 팀은 어느 팀인가?,lexical_mismatch,,original,2013 CONCACAF 골드컵의 각 조 3위 팀끼리의 순위 결정 중 1승 1무 1패를 기록한 B조 팀은 어느 팀인가?
korquad2_q_000043,korquad2,2013 CONCACAF 골드컵의 각 조 3위 팀끼리의 순위 결정 중 1승 1무 1패를 기록한 B조 팀은 어느 팀인가?,lexical_mismatch,,keyword_rewrite,concacaf 2013 골드컵 팀끼리 기록한 3위 순위 결정 숫자 시간 정보
korquad2_q_000043,korquad2,2013 CONCACAF 골드컵의 각 조 3위 팀끼리의 순위 결정 중 1승 1무 1패를 기록한 B조 팀은 어느 팀인가?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 숫자·시간 정보를 찾는 질문: 2013 CONCACAF 골드컵의 각 조 3위 팀끼리의 순위 결정 중 1승 1무 1패를 기록한 B조 팀은 어느 팀인가?
korquad2_q_000043,korquad2,2013 CONCACAF 골드컵의 각 조 3위 팀끼리의 순위 결정 중 1승 1무 1패를 기록한 B조 팀은 어느 팀인가?,lexical_mismatch,,structured_rewrite,대상: concacaf 2013 골드컵 팀끼리 / 조건: 2013 조 3위 순위 1승 1무 1패 b조 / 질문유형: 숫자·시간 정보
korquad2_q_000043,korquad2,2013 CONCACAF 골드컵의 각 조 3위 팀끼리의 순위 결정 중 1승 1무 1패를 기록한 B조 팀은 어느 팀인가?,lexical_mismatch,,llm_rewrite,2013 CONCACAF 골드컵 B조 3위 팀 1승 1무 1패 기록 팀 이름
korquad2_q_000049,korquad2,마이크로프로스는 왜 pc말고 다른 전자기기 게임은 안만들어?,lexical_mismatch,,original,마이크로프로스는 왜 pc말고 다른 전자기기 게임은 안만들어?
korquad2_q_000049,korquad2,마이크로프로스는 왜 pc말고 다른 전자기기 게임은 안만들어?,lexical_mismatch,,keyword_rewrite,마이크로프로스 pc말고 전자기기 안만들어 다른 게임 이유 원인
korquad2_q_000049,korquad2,마이크로프로스는 왜 pc말고 다른 전자기기 게임은 안만들어?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 이유·원인를 찾는 질문: 마이크로프로스는 왜 pc말고 다른 전자기기 게임은 안만들어?
korquad2_q_000049,korquad2,마이크로프로스는 왜 pc말고 다른 전자기기 게임은 안만들어?,lexical_mismatch,,structured_rewrite,대상: 마이크로프로스 pc말고 전자기기 안만들어 / 조건: 속성 / 질문유형: 이유·원인
korquad2_q_000049,korquad2,마이크로프로스는 왜 pc말고 다른 전자기기 게임은 안만들어?,lexical_mismatch,,llm_rewrite,마이크로프로스 전자기기 게임 개발 안 하는 이유
korquad2_q_000094,korquad2,영화 극한직업의 줄거리는 어떻게 되는가?,lexical_mismatch,,original,영화 극한직업의 줄거리는 어떻게 되는가?
korquad2_q_000094,korquad2,영화 극한직업의 줄거리는 어떻게 되는가?,lexical_mismatch,,keyword_rewrite,극한직업 줄거리 영화 방법 과정
korquad2_q_000094,korquad2,영화 극한직업의 줄거리는 어떻게 되는가?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 방법·과정를 찾는 질문: 영화 극한직업의 줄거리는 어떻게 되는가?
korquad2_q_000094,korquad2,영화 극한직업의 줄거리는 어떻게 되는가?,lexical_mismatch,,structured_rewrite,대상: 극한직업 줄거리 영화 / 조건: 속성 / 질문유형: 방법·과정
korquad2_q_000094,korquad2,영화 극한직업의 줄거리는 어떻게 되는가?,lexical_mismatch,,llm_rewrite,영화 극한직업 줄거리 요약
korquad2_q_000127,korquad2,윈도 XP의 SP2에서 나타난 문제는 어떻게 타개할 수 있어?,lexical_mismatch,,original,윈도 XP의 SP2에서 나타난 문제는 어떻게 타개할 수 있어?
korquad2_q_000127,korquad2,윈도 XP의 SP2에서 나타난 문제는 어떻게 타개할 수 있어?,lexical_mismatch,,keyword_rewrite,sp2 나타난 타개할 윈도 xp 문제 있어 방법 과정
korquad2_q_000127,korquad2,윈도 XP의 SP2에서 나타난 문제는 어떻게 타개할 수 있어?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 방법·과정를 찾는 질문: 윈도 XP의 SP2에서 나타난 문제는 어떻게 타개할 수 있어?
korquad2_q_000127,korquad2,윈도 XP의 SP2에서 나타난 문제는 어떻게 타개할 수 있어?,lexical_mismatch,,structured_rewrite,대상: sp2 나타난 타개할 윈도 / 조건: sp2 타개할 / 질문유형: 방법·과정
korquad2_q_000127,korquad2,윈도 XP의 SP2에서 나타난 문제는 어떻게 타개할 수 있어?,lexical_mismatch,,llm_rewrite,윈도우 XP SP2 문제 해결 방법
korquad2_q_000130,korquad2,일본어 발음 중 닿소리에서 양순음이자 비음인 경우 발음은 어떻게 날까요?,lexical_mismatch,,original,일본어 발음 중 닿소리에서 양순음이자 비음인 경우 발음은 어떻게 날까요?
